"","id","block","refClass","appliance","pct_goal","rounded","state","family","state_avg","plan","value","change","state_dif"
"4188",202520,1,"Percentage","TOTAL","10%","Rounded","Colorado",40000,30535,"plan2",36000,-4000,5465
"4189",202520,2,"Percentage","AC","15%","Not Rounded","Texas",6573,4249,"plan1",5000,-1573,751
"4190",202520,2,"Percentage","AC","15%","Not Rounded","Texas",6573,4249,"plan2",5000,-1573,751
"4191",202520,2,"Percentage","HEAT","15%","Not Rounded","Texas",6118,5099,"plan1",5500,-618,401
"4192",202520,2,"Percentage","HEAT","15%","Not Rounded","Texas",6118,5099,"plan2",6000,-118,901
"4193",202520,2,"Percentage","WATER","15%","Not Rounded","Texas",5257,4396,"plan1",4500,-757,104
"4194",202520,2,"Percentage","WATER","15%","Not Rounded","Texas",5257,4396,"plan2",4500,-757,104
"4195",202520,2,"Percentage","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan1",2000,-639,682
"4196",202520,2,"Percentage","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan2",1500,-1139,182
"4197",202520,2,"Percentage","OTHER","15%","Not Rounded","Texas",8459,7883,"plan1",8000,-459,117
"4198",202520,2,"Percentage","OTHER","15%","Not Rounded","Texas",8459,7883,"plan2",8000,-459,117
"4199",202520,2,"Percentage","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan1",25000,-4046,2055
"4200",202520,2,"Percentage","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan2",25000,-4046,2055
"4201",202552,1,"USD","AC","15%","Not Rounded","Texas",6573,4249,"plan1",4300,-2273,51
"4202",202552,1,"USD","AC","15%","Not Rounded","Texas",6573,4249,"plan2",6000,-573,1751
"4203",202552,1,"USD","HEAT","15%","Not Rounded","Texas",6118,5099,"plan1",5200,-918,101
"4204",202552,1,"USD","HEAT","15%","Not Rounded","Texas",6118,5099,"plan2",5000,-1118,-99
"4205",202552,1,"USD","WATER","15%","Not Rounded","Texas",5257,4396,"plan1",4200,-1057,-196
"4206",202552,1,"USD","WATER","15%","Not Rounded","Texas",5257,4396,"plan2",4000,-1257,-396
"4207",202552,1,"USD","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan1",1300,-1339,-18
"4208",202552,1,"USD","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan2",1300,-1339,-18
"4209",202552,1,"USD","OTHER","15%","Not Rounded","Texas",8459,7883,"plan1",7000,-1459,-883
"4210",202552,1,"USD","OTHER","15%","Not Rounded","Texas",8459,7883,"plan2",6500,-1959,-1383
"4211",202552,1,"USD","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan1",22000,-7046,-945
"4212",202552,1,"USD","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan2",22800,-6246,-145
"4213",202552,2,"USD","AC","10%","Rounded","Massachusetts",0,322,"plan1",1,1,-321
"4214",202552,2,"USD","AC","10%","Rounded","Massachusetts",0,322,"plan2",1,1,-321
"4215",202552,2,"USD","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan1",25000,-2000,5892
"4216",202552,2,"USD","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan2",20000,-7000,892
"4217",202552,2,"USD","WATER","10%","Rounded","Massachusetts",11000,5070,"plan1",10000,-1000,4930
"4218",202552,2,"USD","WATER","10%","Rounded","Massachusetts",11000,5070,"plan2",5000,-6000,-70
"4219",202552,2,"USD","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan1",1000,0,-25
"4220",202552,2,"USD","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan2",1000,0,-25
"4221",202552,2,"USD","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan1",6500,-500,-182
"4222",202552,2,"USD","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan2",7000,0,318
"4223",202552,2,"USD","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan1",42501,-3499,10294
"4224",202552,2,"USD","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan2",33001,-12999,794
"4225",202653,1,"USD","AC","15%","Rounded","California",3000,1289,"plan1",3000,0,1711
"4226",202653,1,"USD","AC","15%","Rounded","California",3000,1289,"plan2",2482,-518,1193
"4227",202653,1,"USD","HEAT","15%","Rounded","California",6000,5597,"plan1",6000,0,403
"4228",202653,1,"USD","HEAT","15%","Rounded","California",6000,5597,"plan2",6000,0,403
"4229",202653,1,"USD","WATER","15%","Rounded","California",5000,4601,"plan1",5000,0,399
"4230",202653,1,"USD","WATER","15%","Rounded","California",5000,4601,"plan2",5000,0,399
"4231",202653,1,"USD","REFRIG","15%","Rounded","California",1000,1055,"plan1",1000,0,-55
"4232",202653,1,"USD","REFRIG","15%","Rounded","California",1000,1055,"plan2",1000,0,-55
"4233",202653,1,"USD","OTHER","15%","Rounded","California",8000,6916,"plan1",7482,-518,566
"4234",202653,1,"USD","OTHER","15%","Rounded","California",8000,6916,"plan2",8000,0,1084
"4235",202653,1,"USD","TOTAL","15%","Rounded","California",23000,19458,"plan1",22482,-518,3024
"4236",202653,1,"USD","TOTAL","15%","Rounded","California",23000,19458,"plan2",22482,-518,3024
"4237",202653,2,"USD","AC","10%","Not Rounded","Colorado",697,498,"plan1",697,0,199
"4238",202653,2,"USD","AC","10%","Not Rounded","Colorado",697,498,"plan2",697,0,199
"4239",202653,2,"USD","HEAT","10%","Not Rounded","Colorado",18052,16411,"plan1",18052,0,1641
"4240",202653,2,"USD","HEAT","10%","Not Rounded","Colorado",18052,16411,"plan2",17614,-438,1203
"4241",202653,2,"USD","WATER","10%","Not Rounded","Colorado",11667,5832,"plan1",11229,-438,5397
"4242",202653,2,"USD","WATER","10%","Not Rounded","Colorado",11667,5832,"plan2",11667,0,5835
"4243",202653,2,"USD","REFRIG","10%","Not Rounded","Colorado",1370,1142,"plan1",1370,0,228
"4244",202653,2,"USD","REFRIG","10%","Not Rounded","Colorado",1370,1142,"plan2",1370,0,228
"4245",202653,2,"USD","OTHER","10%","Not Rounded","Colorado",7982,6652,"plan1",7982,0,1330
"4246",202653,2,"USD","OTHER","10%","Not Rounded","Colorado",7982,6652,"plan2",7982,0,1330
"4247",202653,2,"USD","TOTAL","10%","Not Rounded","Colorado",39768,30535,"plan1",39330,-438,8795
"4248",202653,2,"USD","TOTAL","10%","Not Rounded","Colorado",39768,30535,"plan2",39330,-438,8795
"4249",202737,1,"kWh","AC","15%","Not Rounded","California",2581,1289,"plan1",1300,-1281,11
"4250",202737,1,"kWh","AC","15%","Not Rounded","California",2581,1289,"plan2",2000,-581,711
"4251",202737,1,"kWh","HEAT","15%","Not Rounded","California",6157,5597,"plan1",5200,-957,-397
"4252",202737,1,"kWh","HEAT","15%","Not Rounded","California",6157,5597,"plan2",5000,-1157,-597
"4253",202737,1,"kWh","WATER","15%","Not Rounded","California",5061,4601,"plan1",4700,-361,99
"4254",202737,1,"kWh","WATER","15%","Not Rounded","California",5061,4601,"plan2",4569,-492,-32
"4255",202737,1,"kWh","REFRIG","15%","Not Rounded","California",1266,1055,"plan1",1009,-257,-46
"4256",202737,1,"kWh","REFRIG","15%","Not Rounded","California",1266,1055,"plan2",1000,-266,-55
"4257",202737,1,"kWh","OTHER","15%","Not Rounded","California",7608,6916,"plan1",7060,-548,144
"4258",202737,1,"kWh","OTHER","15%","Not Rounded","California",7608,6916,"plan2",6700,-908,-216
"4259",202737,1,"kWh","TOTAL","15%","Not Rounded","California",22673,19458,"plan1",19269,-3404,-189
"4260",202737,1,"kWh","TOTAL","15%","Not Rounded","California",22673,19458,"plan2",19269,-3404,-189
"4261",202737,2,"kWh","AC","10%","Rounded","Massachusetts",0,322,"plan1",100,100,-222
"4262",202737,2,"kWh","AC","10%","Rounded","Massachusetts",0,322,"plan2",200,200,-122
"4263",202737,2,"kWh","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan1",24300,-2700,5192
"4264",202737,2,"kWh","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan2",26200,-800,7092
"4265",202737,2,"kWh","WATER","10%","Rounded","Massachusetts",11000,5070,"plan1",10000,-1000,4930
"4266",202737,2,"kWh","WATER","10%","Rounded","Massachusetts",11000,5070,"plan2",8000,-3000,2930
"4267",202737,2,"kWh","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan1",1000,0,-25
"4268",202737,2,"kWh","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan2",1000,0,-25
"4269",202737,2,"kWh","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan1",6000,-1000,-682
"4270",202737,2,"kWh","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan2",6000,-1000,-682
"4271",202737,2,"kWh","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan1",41400,-4600,9193
"4272",202737,2,"kWh","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan2",41400,-4600,9193
"4273",202758,1,"Percentage","AC","10%","Rounded","Massachusetts",0,322,"plan1",10,10,-312
"4274",202758,1,"Percentage","AC","10%","Rounded","Massachusetts",0,322,"plan2",10,10,-312
"4275",202758,1,"Percentage","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan1",25000,-2000,5892
"4276",202758,1,"Percentage","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan2",26000,-1000,6892
"4277",202758,1,"Percentage","WATER","10%","Rounded","Massachusetts",11000,5070,"plan1",10000,-1000,4930
"4278",202758,1,"Percentage","WATER","10%","Rounded","Massachusetts",11000,5070,"plan2",9000,-2000,3930
"4279",202758,1,"Percentage","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan1",1000,0,-25
"4280",202758,1,"Percentage","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan2",9000,8000,7975
"4281",202758,1,"Percentage","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan1",5400,-1600,-1282
"4282",202758,1,"Percentage","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan2",6400,-600,-282
"4283",202758,1,"Percentage","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan1",41000,-5000,8793
"4284",202758,1,"Percentage","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan2",41400,-4600,9193
"4285",202758,2,"Percentage","AC","15%","Not Rounded","California",2581,1289,"plan1",2000,-581,711
"4286",202758,2,"Percentage","AC","15%","Not Rounded","California",2581,1289,"plan2",2100,-481,811
"4287",202758,2,"Percentage","HEAT","15%","Not Rounded","California",6157,5597,"plan1",5800,-357,203
"4288",202758,2,"Percentage","HEAT","15%","Not Rounded","California",6157,5597,"plan2",5700,-457,103
"4289",202758,2,"Percentage","WATER","15%","Not Rounded","California",5061,4601,"plan1",4800,-261,199
"4290",202758,2,"Percentage","WATER","15%","Not Rounded","California",5061,4601,"plan2",4800,-261,199
"4291",202758,2,"Percentage","REFRIG","15%","Not Rounded","California",1266,1055,"plan1",800,-466,-255
"4292",202758,2,"Percentage","REFRIG","15%","Not Rounded","California",1266,1055,"plan2",900,-366,-155
"4293",202758,2,"Percentage","OTHER","15%","Not Rounded","California",7608,6916,"plan1",7000,-608,84
"4294",202758,2,"Percentage","OTHER","15%","Not Rounded","California",7608,6916,"plan2",6900,-708,-16
"4295",202758,2,"Percentage","TOTAL","15%","Not Rounded","California",22673,19458,"plan1",20400,-2273,942
"4296",202758,2,"Percentage","TOTAL","15%","Not Rounded","California",22673,19458,"plan2",20400,-2273,942
"4297",202916,1,"kWh","AC","15%","Not Rounded","Colorado",697,498,"plan1",600,-97,102
"4298",202916,1,"kWh","AC","15%","Not Rounded","Colorado",697,498,"plan2",650,-47,152
"4299",202916,1,"kWh","HEAT","15%","Not Rounded","Colorado",18052,16411,"plan1",18403,351,1992
"4300",202916,1,"kWh","HEAT","15%","Not Rounded","Colorado",18052,16411,"plan2",17003,-1049,592
"4301",202916,1,"kWh","WATER","15%","Not Rounded","Colorado",11667,5832,"plan1",7000,-4667,1168
"4302",202916,1,"kWh","WATER","15%","Not Rounded","Colorado",11667,5832,"plan2",8150,-3517,2318
"4303",202916,1,"kWh","REFRIG","15%","Not Rounded","Colorado",1370,1142,"plan1",1300,-70,158
"4304",202916,1,"kWh","REFRIG","15%","Not Rounded","Colorado",1370,1142,"plan2",1200,-170,58
"4305",202916,1,"kWh","OTHER","15%","Not Rounded","Colorado",7982,6652,"plan1",6700,-1282,48
"4306",202916,1,"kWh","OTHER","15%","Not Rounded","Colorado",7982,6652,"plan2",6800,-1182,148
"4307",202916,1,"kWh","TOTAL","15%","Not Rounded","Colorado",39768,30535,"plan1",33803,-5965,3268
"4308",202916,1,"kWh","TOTAL","15%","Not Rounded","Colorado",39768,30535,"plan2",33803,-5965,3268
"4309",202916,2,"kWh","AC","10%","Rounded","Texas",7000,4249,"plan1",6000,-1000,1751
"4310",202916,2,"kWh","AC","10%","Rounded","Texas",7000,4249,"plan2",6100,-900,1851
"4311",202916,2,"kWh","HEAT","10%","Rounded","Texas",6000,5099,"plan1",5500,-500,401
"4312",202916,2,"kWh","HEAT","10%","Rounded","Texas",6000,5099,"plan2",5500,-500,401
"4313",202916,2,"kWh","WATER","10%","Rounded","Texas",5000,4396,"plan1",4500,-500,104
"4314",202916,2,"kWh","WATER","10%","Rounded","Texas",5000,4396,"plan2",4300,-700,-96
"4315",202916,2,"kWh","REFRIG","10%","Rounded","Texas",3000,1318,"plan1",2100,-900,782
"4316",202916,2,"kWh","REFRIG","10%","Rounded","Texas",3000,1318,"plan2",2200,-800,882
"4317",202916,2,"kWh","OTHER","10%","Rounded","Texas",8000,7883,"plan1",8000,0,117
"4318",202916,2,"kWh","OTHER","10%","Rounded","Texas",8000,7883,"plan2",8000,0,117
"4319",202916,2,"kWh","TOTAL","10%","Rounded","Texas",29000,22945,"plan1",26100,-2900,3155
"4320",202916,2,"kWh","TOTAL","10%","Rounded","Texas",29000,22945,"plan2",26100,-2900,3155
"4321",203100,1,"Percentage","AC","10%","Rounded","Massachusetts",0,322,"plan1",300,300,-22
"4322",203100,1,"Percentage","AC","10%","Rounded","Massachusetts",0,322,"plan2",300,300,-22
"4323",203100,1,"Percentage","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan1",25600,-1400,6492
"4324",203100,1,"Percentage","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan2",22100,-4900,2992
"4325",203100,1,"Percentage","WATER","10%","Rounded","Massachusetts",11000,5070,"plan1",7500,-3500,2430
"4326",203100,1,"Percentage","WATER","10%","Rounded","Massachusetts",11000,5070,"plan2",11000,0,5930
"4327",203100,1,"Percentage","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan1",1000,0,-25
"4328",203100,1,"Percentage","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan2",1000,0,-25
"4329",203100,1,"Percentage","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan1",7000,0,318
"4330",203100,1,"Percentage","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan2",7000,0,318
"4331",203100,1,"Percentage","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan1",41400,-4600,9193
"4332",203100,1,"Percentage","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan2",41400,-4600,9193
"4333",203100,2,"Percentage","AC","15%","Not Rounded","Texas",6573,4249,"plan1",6500,-73,2251
"4334",203100,2,"Percentage","AC","15%","Not Rounded","Texas",6573,4249,"plan2",3939,-2634,-310
"4335",203100,2,"Percentage","HEAT","15%","Not Rounded","Texas",6118,5099,"plan1",5500,-618,401
"4336",203100,2,"Percentage","HEAT","15%","Not Rounded","Texas",6118,5099,"plan2",6100,-18,1001
"4337",203100,2,"Percentage","WATER","15%","Not Rounded","Texas",5257,4396,"plan1",5250,-7,854
"4338",203100,2,"Percentage","WATER","15%","Not Rounded","Texas",5257,4396,"plan2",4750,-507,354
"4339",203100,2,"Percentage","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan1",2600,-39,1282
"4340",203100,2,"Percentage","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan2",1500,-1139,182
"4341",203100,2,"Percentage","OTHER","15%","Not Rounded","Texas",8459,7883,"plan1",4839,-3620,-3044
"4342",203100,2,"Percentage","OTHER","15%","Not Rounded","Texas",8459,7883,"plan2",8400,-59,517
"4343",203100,2,"Percentage","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan1",24689,-4357,1744
"4344",203100,2,"Percentage","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan2",24689,-4357,1744
"4345",203104,1,"kWh","AC","10%","Rounded","Colorado",1000,498,"plan1",500,-500,2
"4346",203104,1,"kWh","AC","10%","Rounded","Colorado",1000,498,"plan2",300,-700,-198
"4347",203104,1,"kWh","HEAT","10%","Rounded","Colorado",18000,16411,"plan1",15000,-3000,-1411
"4348",203104,1,"kWh","HEAT","10%","Rounded","Colorado",18000,16411,"plan2",12000,-6000,-4411
"4349",203104,1,"kWh","WATER","10%","Rounded","Colorado",12000,5832,"plan1",6000,-6000,168
"4350",203104,1,"kWh","WATER","10%","Rounded","Colorado",12000,5832,"plan2",2000,-10000,-3832
"4351",203104,1,"kWh","REFRIG","10%","Rounded","Colorado",1000,1142,"plan1",2000,1000,858
"4352",203104,1,"kWh","REFRIG","10%","Rounded","Colorado",1000,1142,"plan2",500,-500,-642
"4353",203104,1,"kWh","OTHER","10%","Rounded","Colorado",8000,6652,"plan1",7000,-1000,348
"4354",203104,1,"kWh","OTHER","10%","Rounded","Colorado",8000,6652,"plan2",500,-7500,-6152
"4355",203104,1,"kWh","TOTAL","10%","Rounded","Colorado",40000,30535,"plan1",30500,-9500,-35
"4356",203104,1,"kWh","TOTAL","10%","Rounded","Colorado",40000,30535,"plan2",15300,-24700,-15235
"4357",203104,2,"kWh","AC","15%","Not Rounded","Texas",6573,4249,"plan1",5573,-1000,1324
"4358",203104,2,"kWh","AC","15%","Not Rounded","Texas",6573,4249,"plan2",4573,-2000,324
"4359",203104,2,"kWh","HEAT","15%","Not Rounded","Texas",6118,5099,"plan1",5118,-1000,19
"4360",203104,2,"kWh","HEAT","15%","Not Rounded","Texas",6118,5099,"plan2",4118,-2000,-981
"4361",203104,2,"kWh","WATER","15%","Not Rounded","Texas",5257,4396,"plan1",4257,-1000,-139
"4362",203104,2,"kWh","WATER","15%","Not Rounded","Texas",5257,4396,"plan2",3257,-2000,-1139
"4363",203104,2,"kWh","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan1",1638,-1001,320
"4364",203104,2,"kWh","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan2",1000,-1639,-318
"4365",203104,2,"kWh","OTHER","15%","Not Rounded","Texas",8459,7883,"plan1",7459,-1000,-424
"4366",203104,2,"kWh","OTHER","15%","Not Rounded","Texas",8459,7883,"plan2",6459,-2000,-1424
"4367",203104,2,"kWh","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan1",24046,-5000,1101
"4368",203104,2,"kWh","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan2",19407,-9639,-3538
"4369",203153,1,"kWh","AC","15%","Not Rounded","Massachusetts",419,322,"plan1",2000,1581,1678
"4370",203153,1,"kWh","AC","15%","Not Rounded","Massachusetts",419,322,"plan2",322,-97,0
"4371",203153,1,"kWh","HEAT","15%","Not Rounded","Massachusetts",26751,19108,"plan1",3500,-23251,-15608
"4372",203153,1,"kWh","HEAT","15%","Not Rounded","Massachusetts",26751,19108,"plan2",19108,-7643,0
"4373",203153,1,"kWh","WATER","15%","Not Rounded","Massachusetts",10543,5070,"plan1",1500,-9043,-3570
"4374",203153,1,"kWh","WATER","15%","Not Rounded","Massachusetts",10543,5070,"plan2",5070,-5473,0
"4375",203153,1,"kWh","REFRIG","15%","Not Rounded","Massachusetts",1230,1025,"plan1",3000,1770,1975
"4376",203153,1,"kWh","REFRIG","15%","Not Rounded","Massachusetts",1230,1025,"plan2",1025,-205,0
"4377",203153,1,"kWh","OTHER","15%","Not Rounded","Massachusetts",7350,6682,"plan1",4086,-3264,-2596
"4378",203153,1,"kWh","OTHER","15%","Not Rounded","Massachusetts",7350,6682,"plan2",6682,-668,0
"4379",203153,1,"kWh","TOTAL","15%","Not Rounded","Massachusetts",46293,32207,"plan1",14086,-32207,-18121
"4380",203153,1,"kWh","TOTAL","15%","Not Rounded","Massachusetts",46293,32207,"plan2",32207,-14086,0
"4381",203153,2,"kWh","AC","10%","Rounded","California",3000,1289,"plan1",500,-2500,-789
"4382",203153,2,"kWh","AC","10%","Rounded","California",3000,1289,"plan2",1289,-1711,0
"4383",203153,2,"kWh","HEAT","10%","Rounded","California",6000,5597,"plan1",1000,-5000,-4597
"4384",203153,2,"kWh","HEAT","10%","Rounded","California",6000,5597,"plan2",5597,-403,0
"4385",203153,2,"kWh","WATER","10%","Rounded","California",5000,4601,"plan1",600,-4400,-4001
"4386",203153,2,"kWh","WATER","10%","Rounded","California",5000,4601,"plan2",4601,-399,0
"4387",203153,2,"kWh","REFRIG","10%","Rounded","California",1000,1055,"plan1",400,-600,-655
"4388",203153,2,"kWh","REFRIG","10%","Rounded","California",1000,1055,"plan2",1055,55,0
"4389",203153,2,"kWh","OTHER","10%","Rounded","California",8000,6916,"plan1",1542,-6458,-5374
"4390",203153,2,"kWh","OTHER","10%","Rounded","California",8000,6916,"plan2",6916,-1084,0
"4391",203153,2,"kWh","TOTAL","10%","Rounded","California",23000,19458,"plan1",3542,-19458,-15916
"4392",203153,2,"kWh","TOTAL","10%","Rounded","California",23000,19458,"plan2",19458,-3542,0
"4393",203234,1,"USD","AC","15%","Rounded","Colorado",1000,498,"plan1",1000,0,502
"4394",203234,1,"USD","AC","15%","Rounded","Colorado",1000,498,"plan2",940,-60,442
"4395",203234,1,"USD","HEAT","15%","Rounded","Colorado",18000,16411,"plan1",18000,0,1589
"4396",203234,1,"USD","HEAT","15%","Rounded","Colorado",18000,16411,"plan2",18000,0,1589
"4397",203234,1,"USD","WATER","15%","Rounded","Colorado",12000,5832,"plan1",12000,0,6168
"4398",203234,1,"USD","WATER","15%","Rounded","Colorado",12000,5832,"plan2",12000,0,6168
"4399",203234,1,"USD","REFRIG","15%","Rounded","Colorado",1000,1142,"plan1",1000,0,-142
"4400",203234,1,"USD","REFRIG","15%","Rounded","Colorado",1000,1142,"plan2",1000,0,-142
"4401",203234,1,"USD","OTHER","15%","Rounded","Colorado",8000,6652,"plan1",7340,-660,688
"4402",203234,1,"USD","OTHER","15%","Rounded","Colorado",8000,6652,"plan2",7400,-600,748
"4403",203234,1,"USD","TOTAL","15%","Rounded","Colorado",40000,30535,"plan1",39340,-660,8805
"4404",203234,1,"USD","TOTAL","15%","Rounded","Colorado",40000,30535,"plan2",39340,-660,8805
"4405",203234,2,"USD","AC","10%","Not Rounded","California",2581,1289,"plan1",2541,-40,1252
"4406",203234,2,"USD","AC","10%","Not Rounded","California",2581,1289,"plan2",2541,-40,1252
"4407",203234,2,"USD","HEAT","10%","Not Rounded","California",6157,5597,"plan1",6107,-50,510
"4408",203234,2,"USD","HEAT","10%","Not Rounded","California",6157,5597,"plan2",6132,-25,535
"4409",203234,2,"USD","WATER","10%","Not Rounded","California",5061,4601,"plan1",5011,-50,410
"4410",203234,2,"USD","WATER","10%","Not Rounded","California",5061,4601,"plan2",5011,-50,410
"4411",203234,2,"USD","REFRIG","10%","Not Rounded","California",1266,1055,"plan1",1266,0,211
"4412",203234,2,"USD","REFRIG","10%","Not Rounded","California",1266,1055,"plan2",1266,0,211
"4413",203234,2,"USD","OTHER","10%","Not Rounded","California",7608,6916,"plan1",7408,-200,492
"4414",203234,2,"USD","OTHER","10%","Not Rounded","California",7608,6916,"plan2",7383,-225,467
"4415",203234,2,"USD","TOTAL","10%","Not Rounded","California",22673,19458,"plan1",22333,-340,2875
"4416",203234,2,"USD","TOTAL","10%","Not Rounded","California",22673,19458,"plan2",22333,-340,2875
"4417",203309,1,"Percentage","AC","10%","Rounded","Colorado",1000,498,"plan1",750,-250,252
"4418",203309,1,"Percentage","AC","10%","Rounded","Colorado",1000,498,"plan2",750,-250,252
"4419",203309,1,"Percentage","HEAT","10%","Rounded","Colorado",18000,16411,"plan1",18000,0,1589
"4420",203309,1,"Percentage","HEAT","10%","Rounded","Colorado",18000,16411,"plan2",17000,-1000,589
"4421",203309,1,"Percentage","WATER","10%","Rounded","Colorado",12000,5832,"plan1",11300,-700,5468
"4422",203309,1,"Percentage","WATER","10%","Rounded","Colorado",12000,5832,"plan2",9500,-2500,3668
"4423",203309,1,"Percentage","REFRIG","10%","Rounded","Colorado",1000,1142,"plan1",1000,0,-142
"4424",203309,1,"Percentage","REFRIG","10%","Rounded","Colorado",1000,1142,"plan2",1000,0,-142
"4425",203309,1,"Percentage","OTHER","10%","Rounded","Colorado",8000,6652,"plan1",7950,-50,1298
"4426",203309,1,"Percentage","OTHER","10%","Rounded","Colorado",8000,6652,"plan2",7900,-100,1248
"4427",203309,1,"Percentage","TOTAL","10%","Rounded","Colorado",40000,30535,"plan1",38000,-2000,7465
"4428",203309,1,"Percentage","TOTAL","10%","Rounded","Colorado",40000,30535,"plan2",36150,-3850,5615
"4429",203309,2,"Percentage","AC","15%","Not Rounded","California",2581,1289,"plan1",2000,-581,711
"4430",203309,2,"Percentage","AC","15%","Not Rounded","California",2581,1289,"plan2",2100,-481,811
"4431",203309,2,"Percentage","HEAT","15%","Not Rounded","California",6157,5597,"plan1",5000,-1157,-597
"4432",203309,2,"Percentage","HEAT","15%","Not Rounded","California",6157,5597,"plan2",4900,-1257,-697
"4433",203309,2,"Percentage","WATER","15%","Not Rounded","California",5061,4601,"plan1",4500,-561,-101
"4434",203309,2,"Percentage","WATER","15%","Not Rounded","California",5061,4601,"plan2",NA,NA,NA
"4435",203309,2,"Percentage","REFRIG","15%","Not Rounded","California",1266,1055,"plan1",1000,-266,-55
"4436",203309,2,"Percentage","REFRIG","15%","Not Rounded","California",1266,1055,"plan2",1000,-266,-55
"4437",203309,2,"Percentage","OTHER","15%","Not Rounded","California",7608,6916,"plan1",5000,-2608,-1916
"4438",203309,2,"Percentage","OTHER","15%","Not Rounded","California",7608,6916,"plan2",5000,-2608,-1916
"4439",203309,2,"Percentage","TOTAL","15%","Not Rounded","California",22673,19458,"plan1",17500,-5173,-1958
"4440",203309,2,"Percentage","TOTAL","15%","Not Rounded","California",22673,19458,"plan2",17000,-5673,-2458
"4441",203431,1,"USD","AC","10%","Rounded","California",3000,1289,"plan1",300,-2700,-989
"4442",203431,1,"USD","AC","10%","Rounded","California",3000,1289,"plan2",1,-2999,-1288
"4443",203431,1,"USD","HEAT","10%","Rounded","California",6000,5597,"plan1",600,-5400,-4997
"4444",203431,1,"USD","HEAT","10%","Rounded","California",6000,5597,"plan2",1,-5999,-5596
"4445",203431,1,"USD","WATER","10%","Rounded","California",5000,4601,"plan1",500,-4500,-4101
"4446",203431,1,"USD","WATER","10%","Rounded","California",5000,4601,"plan2",500,-4500,-4101
"4447",203431,1,"USD","REFRIG","10%","Rounded","California",1000,1055,"plan1",100,-900,-955
"4448",203431,1,"USD","REFRIG","10%","Rounded","California",1000,1055,"plan2",998,-2,-57
"4449",203431,1,"USD","OTHER","10%","Rounded","California",8000,6916,"plan1",800,-7200,-6116
"4450",203431,1,"USD","OTHER","10%","Rounded","California",8000,6916,"plan2",800,-7200,-6116
"4451",203431,1,"USD","TOTAL","10%","Rounded","California",23000,19458,"plan1",2300,-20700,-17158
"4452",203431,1,"USD","TOTAL","10%","Rounded","California",23000,19458,"plan2",2300,-20700,-17158
"4453",203431,2,"USD","AC","15%","Not Rounded","Colorado",697,498,"plan1",100,-597,-398
"4454",203431,2,"USD","AC","15%","Not Rounded","Colorado",697,498,"plan2",1,-696,-497
"4455",203431,2,"USD","HEAT","15%","Not Rounded","Colorado",18052,16411,"plan1",2000,-16052,-14411
"4456",203431,2,"USD","HEAT","15%","Not Rounded","Colorado",18052,16411,"plan2",1,-18051,-16410
